strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error
S019,Long call 52wk high BO,directional_long,LII,high_52w_break,304.0,30.0,0.1111111111111111,0.9666666666666667,24.529561933375366,6622.981722011348,172.5270803629905,
S020,Long put 52wk low BD,directional_long,LII,low_52w_break,27.0,3.0,0.13043478260869565,1.0,62.452453998065884,1436.4064419555154,inf,
S021,Cash secured short put,directional_short,LII,support_retest,3941.0,454.0,0.15660572611245258,0.724669603524229,5.416252126863947,15701.714915778586,1.9343859957352778,
S022,Covered short call,directional_short,LII,resistance_retest,2813.0,450.0,0.21760154738878143,0.6711111111111111,7.43832011123144,15382.44599002662,1.7051137775860505,
S023,Short OTM put high IV,directional_short,LII,iv_rank_high,805.0,142.0,0.2522202486678508,0.5,-22.120967210485755,-12454.104539503478,0.38995590785859663,
S024,Short OTM call covered,directional_short,LII,iv_rank_high,805.0,137.0,0.23499142367066894,0.5547445255474452,-2.949827199960633,-1719.7492575770486,0.8520630358464322,
S028,Short put IV crush post event,directional_short,LII,post_event_iv,166.0,107.0,0.963963963963964,0.5700934579439252,-7.221651261636724,-801.6032900416755,0.8830815378456032,
S029,Short call failed BO,directional_short,LII,failed_breakout,75.0,53.0,0.8833333333333333,0.9622641509433962,98.1364938000314,5888.189628001884,2057.808980609579,
S030,Short put failed BD,directional_short,LII,failed_breakdown,96.0,59.0,0.9516129032258065,0.9830508474576272,96.91592347560653,6008.787255487605,4486.8448926540605,
S031,Short premium IV>80,directional_short,LII,iv_rank_high,805.0,142.0,0.2522202486678508,0.5,-22.120967210485755,-12454.104539503478,0.38995590785859663,
S032,Short premium term inverted,directional_short,LII,term_inverted,1278.0,219.0,0.2446927374301676,0.5251141552511416,-14.061069349518933,-12584.657067819448,0.509394715763015,
S033,Short put uptrend,directional_short,LII,uptrend,3941.0,454.0,0.15660572611245258,0.724669603524229,5.416252126863947,15701.714915778586,1.9343859957352778,
S034,Short call downtrend,directional_short,LII,downtrend,2813.0,450.0,0.21760154738878143,0.6711111111111111,7.43832011123144,15382.44599002662,1.7051137775860505,
S035,Short weekly put theta,directional_short,LII,uptrend,3941.0,454.0,0.15660572611245258,0.724669603524229,5.416252126863947,15701.714915778586,1.9343859957352778,
S036,Short monthly call vs stock,directional_short,LII,neutral,3999.0,505.0,0.13349193761564895,0.504950495049505,-1.5922702982450572,-6023.558538261055,0.8687332668032047,
S037,Short put support,directional_short,LII,support_retest,3941.0,454.0,0.15660572611245258,0.724669603524229,5.416252126863947,15701.714915778586,1.9343859957352778,
S038,Short call resistance,directional_short,LII,resistance_retest,2813.0,450.0,0.21760154738878143,0.6711111111111111,7.43832011123144,15382.44599002662,1.7051137775860505,
S130,Short vol IV rank>80,volatility_greeks,LII,iv_rank_high,805.0,142.0,0.2522202486678508,0.5,-22.120967210485755,-12454.104539503478,0.38995590785859663,
S131,IV pct mean rev buy calls,volatility_greeks,LII,iv_rank_low,2609.0,351.0,0.17299162148841793,0.4843304843304843,3.282535292417713,6660.264108315543,1.2970772220471372,
S136,Theta harvest short opts,volatility_greeks,LII,iv_rank_high,805.0,142.0,0.2522202486678508,0.5,-22.120967210485755,-12454.104539503478,0.38995590785859663,
S137,Charm decay into expiry,volatility_greeks,LII,neutral,3999.0,83.0,0.07351638618246235,0.8554216867469879,-2.7750715165522712,-3133.055742187515,0.5115350607874779,
S144,IV>RV short vol,volatility_greeks,LII,iv_vs_hv_high,805.0,142.0,0.2522202486678508,0.5,-22.120967210485755,-12454.104539503478,0.38995590785859663,
S145,VIX call hedge,volatility_greeks,LII,crash_hedge,66.0,43.0,0.9772727272727273,0.5581395348837209,111.55976610824126,4908.629708762616,3.477053344095633,
S147,Beta delta hedge SPY,volatility_greeks,LII,neutral,3999.0,409.0,0.1249618087381607,0.4449877750611247,-0.2768428387361621,-906.1066111834665,0.9769254559547185,
S148,Vol surface smile trade,volatility_greeks,LII,skew_steep,309.0,109.0,0.4560669456066946,0.5321100917431193,34.62788154397644,8276.06368901037,2.8021179288556644,
S158,CPI jobs ORB options,event_seasonality,LII,macro_orb,546.0,139.0,0.5091575091575091,0.460431654676259,74.17427822127007,20249.57795440673,2.9090122095504145,
S163,A1 GapDown ATM call EOD,equity_signal,LII,gap_down,166.0,134.0,0.9781021897810219,0.5373134328358209,74.26081194472108,10173.73123642679,2.4559332051537157,
S165,GapDown long call 3 DTE,equity_signal,LII,gap_down,166.0,127.0,0.9694656488549618,0.5275590551181102,91.4401345404457,11978.657624798388,2.9277670192384093,
S166,GapDown strong call,equity_signal,LII,gap_down_strong,66.0,49.0,1.0,0.5918367346938775,118.2749024455019,5795.470219829593,2.935768635559785,
S167,GapDown weak skip/half,equity_signal,LII,gap_down_weak,433.0,277.0,0.7847025495750708,0.41155234657039713,-5.118697796454224,-1806.9003221483372,0.92572979751807,
S168,GapUp long put EOD,equity_signal,LII,gap_up,143.0,120.0,0.975609756097561,0.4666666666666667,68.02588309458561,8367.183620634029,2.2838721322213345,
S169,VolumeSpike long call EOD,equity_signal,LII,volume_spike,292.0,58.0,0.2871287128712871,0.4482758620689655,3.609343180037598,729.0873223675928,1.1034548634931094,
S170,Pullback50 long call 3 DTE,equity_signal,LII,pullback50,2926.0,469.0,0.2096557890031292,0.7910447761194029,38.30251729454903,85682.73118790617,33.395007374048305,
S172,52wkLow long call 7 DTE,equity_signal,LII,low_52w,72.0,27.0,0.47368421052631576,0.14814814814814814,-88.87760580267269,-5066.0235307523435,0.04230992270927729,
S173,MomReversal long call,equity_signal,LII,mom_reversal,165.0,78.0,1.0,0.8205128205128205,379.54971736418884,29604.877954406733,24.644953283501444,
S174,RubberBand long call EOD,equity_signal,LII,rubber_band,160.0,123.0,0.9389312977099237,0.8130081300813008,191.22856846097025,25050.942468387104,18.653156041973673,
S175,RSIRecovery long call 3 DTE,equity_signal,LII,rsi_recovery,379.0,240.0,0.7817589576547231,0.37083333333333335,-2.996070627883823,-919.7936827603338,0.9617559031074642,
S176,Seasonal calendar match DTE,equity_signal,LII,seasonal,6772.0,1170.0,0.21138211382113822,0.45384615384615384,2.910654971545278,16110.475267503101,1.1652777278417559,
S177,Regime bull calls only,equity_signal,LII,regime_bull,3941.0,587.0,0.17923664122137403,0.5570698466780238,10.58335938159878,34660.50197473601,2.112885730564371,
S178,Regime bear puts only,equity_signal,LII,regime_bear,2813.0,532.0,0.23813786929274844,0.5451127819548872,15.912107862467943,35547.64896475339,2.2158455969239843,
S179,Regime corr reduced size,equity_signal,LII,regime_corr,128.0,49.0,0.4803921568627451,0.5918367346938775,56.81833548852542,5795.470219829593,2.935768635559785,
S180,Signal IV rank filter,equity_signal,LII,gap_down,166.0,134.0,0.9781021897810219,0.5373134328358209,74.26081194472108,10173.73123642679,2.4559332051537157,
S181,Signal low spread filter,equity_signal,LII,gap_down,166.0,134.0,0.9781021897810219,0.5373134328358209,74.26081194472108,10173.73123642679,2.4559332051537157,
S182,Signal OI filter,equity_signal,LII,gap_down,166.0,134.0,0.9781021897810219,0.5373134328358209,74.26081194472108,10173.73123642679,2.4559332051537157,
S183,GapDown VolumeSpike confirm,equity_signal,LII,gap_down_vol,38.0,30.0,1.0,0.5333333333333333,88.09876334213399,2642.9629002640195,2.374071958891744,
S184,Fade low vol gap long put,equity_signal,LII,gap_up_low_vol,57.0,47.0,0.9791666666666666,0.40425531914893614,6.353991577588205,304.9915957242336,1.1249322084781603,
S185,ORB breakout call 15m,intraday,LII,orb_breakout,2029.0,387.0,0.24370277078085642,1.0,68.0930572569492,108131.77492403532,inf,
S186,ORB breakdown put 15m,intraday,LII,orb_breakdown,1856.0,396.0,0.2727272727272727,1.0,77.16906287874211,112049.47929993355,inf,
S187,First hour gap fade call,intraday,LII,gap_down,166.0,134.0,0.9781021897810219,0.5373134328358209,74.26081194472108,10173.73123642679,2.4559332051537157,
S188,VWAP reclaim long call,intraday,LII,vwap_reclaim,1755.0,626.0,0.45165945165945165,0.8482428115015974,80.61912924384035,111738.11313196275,61.47953024874414,
S189,VWAP rejection long put,intraday,LII,vwap_reject,1642.0,702.0,0.502865329512894,0.8233618233618234,83.54484115612149,116628.59825394562,59.522816722689925,
S190,Midday consolidation BO,intraday,LII,midday_breakout,2560.0,474.0,0.23201174743024963,0.9936708860759493,55.131150057355505,112632.93956717731,24012.116312538703,
S191,Power hour momentum call,intraday,LII,power_hour,1133.0,411.0,0.436769394261424,0.45255474452554745,8.89142498860622,8366.830914278453,1.2671699517951238,
S192,Power hour fade put,intraday,LII,power_hour_fade,75.0,64.0,1.0,0.875,231.96629764417867,14845.843049227435,386.7292287473139,
S193,10AM reversal call,intraday,LII,ten_am_reversal,314.0,212.0,0.8122605363984674,0.8773584905660378,150.45295584070448,39268.22147442387,95.59461391754684,
S194,Lunch lull vol sell,intraday,LII,lunch_lull,1859.0,186.0,0.1546134663341646,0.6827956989247311,3.5892954229377585,4317.922393794125,1.675892968379642,
S195,Last hour theta short weekly,intraday,LII,power_hour,1133.0,204.0,0.5024630541871922,0.7892156862745098,-42.2102139176994,-17137.346850585953,0.2378597224186778,
S196,Tick imbalance proxy,intraday,LII,tape_imbalance,648.0,134.0,0.27125506072874495,0.4253731343283582,1.3004937094054494,642.4438924462893,1.0456584443515442,
