strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error,avg_return_pct,med_return_pct,exp_return_pct_per_signal
S163,A1 GapDown ATM call EOD,equity_signal,PYPL,gap_down,123.0,123.0,1.0,0.4552845528455284,24.49551270164966,3012.948062302907,1.603010449375042,,0.1970821949312207,-0.0860748516365151,0.1970821949312207
S165,GapDown long call 3 DTE,equity_signal,PYPL,gap_down,123.0,123.0,1.0,0.4390243902439024,32.96177261822319,4054.2980320414526,1.8912700848274293,,0.3895859711416388,-0.2040984451354053,0.3895859711416388
S166,GapDown strong call,equity_signal,PYPL,gap_down_strong,56.0,56.0,1.0,0.4464285714285714,47.25186182361264,2646.104262122308,2.0032508533695363,,0.2544843901473889,-0.1198426700760808,0.2544843901473889
S167,GapDown weak skip/half,equity_signal,PYPL,gap_down_weak,243.0,236.0,0.97119341563786,0.4322033898305085,1.9667774867021937,477.9269292686352,1.0459563089666994,,0.0682371958000092,-0.1208262840114264,0.0662715152625603
S168,GapUp long put EOD,equity_signal,PYPL,gap_up,116.0,116.0,1.0,0.4137931034482758,8.393128957063361,973.60295901935,1.15519639847122,,0.1298771227955273,-0.1389270753868031,0.1298771227955273
S169,VolumeSpike long call EOD,equity_signal,PYPL,volume_spike,94.0,32.0,0.3404255319148936,0.28125,-8.813988257197567,-828.5148961765713,0.6356914383946138,,-0.0947266037768824,-0.4034978762273883,-0.0322473544772365
S170,Pullback50 long call 3 DTE,equity_signal,PYPL,pullback50,1085.0,229.0,0.2110599078341014,0.8427947598253275,19.954010343718465,21650.101222934536,57.14200749474097,,0.8769293536024106,0.5282414207910394,0.1850846285483429
S172,52wkLow long call 7 DTE,equity_signal,PYPL,low_52w,72.0,29.0,0.4027777777777778,0.1379310344827586,-30.6181753727418,-2204.5086268374093,0.0252128198633715,,-0.5179530795912451,-0.490091338277446,-0.2086199903909182
S173,MomReversal long call,equity_signal,PYPL,mom_reversal,105.0,100.0,1.0,0.78,135.28520022888182,13528.520022888184,21.74987493088176,,2.293155801858409,1.5674359657748036,2.293155801858409
S174,RubberBand long call EOD,equity_signal,PYPL,rubber_band,103.0,103.0,1.0,0.8058252427184466,106.53661950753168,10973.27180927576,15.148249590457343,,0.74474563679746,0.5349987636040372,0.74474563679746
S175,RSIRecovery long call 3 DTE,equity_signal,PYPL,rsi_recovery,198.0,173.0,0.8737373737373737,0.3352601156069364,-1.6604906413536773,-328.7771469880292,0.9586433354846332,,0.0166578361843607,-0.385346743768889,0.0145545740398707
S176,Seasonal calendar match DTE,equity_signal,PYPL,seasonal,2764.0,654.0,0.2366136034732272,0.4464831804281345,1.7826483225418666,4927.239963505724,1.177899872174375,,0.0640394186243641,-0.0949992443512712,0.0151525976050413
S177,Regime bull calls only,equity_signal,PYPL,regime_bull,1519.0,277.0,0.1823568136932192,0.5884476534296029,6.299710624361494,9569.26043840511,2.267015193923024,,0.2104910749775476,0.1167351946412597,0.038384481743766
S178,Regime bear puts only,equity_signal,PYPL,regime_bear,1227.0,292.0,0.2379788101059494,0.5445205479452054,14.586286645876935,17897.373714491005,2.975601923623191,,0.2993631034133492,0.0677912380993541,0.0712420751399331
S179,Regime corr reduced size,equity_signal,PYPL,regime_corr,106.0,56.0,0.5283018867924528,0.4464285714285714,24.96324775587083,2646.104262122308,2.0032508533695363,,0.2544843901473889,-0.1198426700760808,0.1344445834740922
S180,Signal IV rank filter,equity_signal,PYPL,gap_down,123.0,123.0,1.0,0.4552845528455284,24.49551270164966,3012.948062302907,1.603010449375042,,0.1970821949312207,-0.0860748516365151,0.1970821949312207
S181,Signal low spread filter,equity_signal,PYPL,gap_down,123.0,123.0,1.0,0.4552845528455284,24.49551270164966,3012.948062302907,1.603010449375042,,0.1970821949312207,-0.0860748516365151,0.1970821949312207
S182,Signal OI filter,equity_signal,PYPL,gap_down,123.0,123.0,1.0,0.4552845528455284,24.49551270164966,3012.948062302907,1.603010449375042,,0.1970821949312207,-0.0860748516365151,0.1970821949312207
S183,GapDown VolumeSpike confirm,equity_signal,PYPL,gap_down_vol,24.0,24.0,1.0,0.2916666666666667,-30.18170125619041,-724.3608301485698,0.500974948693137,,-0.1319933677055642,-0.2203036928028575,-0.1319933677055642
S184,Fade low vol gap long put,equity_signal,PYPL,gap_up_low_vol,35.0,35.0,1.0,0.4285714285714285,24.186661822276072,846.5331637796622,1.4433093962419783,,0.1544311062116795,-0.0605730797787759,0.1544311062116795
S185,ORB breakout call 15m,intraday,PYPL,orb_breakout,853.0,230.0,0.2696365767878077,1.0,37.14845220363426,31687.62972970002,inf,,0.8604007839820634,0.6080526471099902,0.2319955220584696
S186,ORB breakdown put 15m,intraday,PYPL,orb_breakdown,826.0,270.0,0.3268765133171913,1.0,50.6677457461502,41851.55798632006,inf,,0.8322265538059662,0.6369567906449036,0.2720353141980761
S187,First hour gap fade call,intraday,PYPL,gap_down,123.0,123.0,1.0,0.4552845528455284,24.49551270164966,3012.948062302907,1.603010449375042,,0.1970821949312207,-0.0860748516365151,0.1970821949312207
S188,VWAP reclaim long call,intraday,PYPL,vwap_reclaim,627.0,334.0,0.532695374800638,0.874251497005988,51.47972369627963,32277.78675756733,94.24624304594684,,0.5993627731985922,0.344468766558164,0.3192777771105738
S189,VWAP rejection long put,intraday,PYPL,vwap_reject,768.0,407.0,0.5299479166666666,0.8427518427518428,55.446193193697866,42582.67637275996,82.61046631234602,,0.5573687448235803,0.3510267244266167,0.2953764051343713
S190,Midday consolidation BO,intraday,PYPL,midday_breakout,1045.0,268.0,0.2564593301435406,1.0,31.121931142891537,32522.418044321654,inf,,0.7544501921225617,0.4913566965157631,0.1934857908984177
S191,Power hour momentum call,intraday,PYPL,power_hour,756.0,359.0,0.4748677248677249,0.4401114206128134,4.617559512660774,3490.874991571542,1.2267375562966962,,0.1123818612405078,-0.1104543747500133,0.0533665187636803
S192,Power hour fade put,intraday,PYPL,power_hour_fade,57.0,57.0,1.0,0.8421052631578947,126.0128470735854,7182.732283194368,112.82622693217355,,0.8954309860483709,0.7363397084366631,0.8954309860483709
S193,10AM reversal call,intraday,PYPL,ten_am_reversal,184.0,180.0,0.9782608695652174,0.8777777777777778,101.5773359943637,18690.22982296292,95.99522878760426,,0.7309819615800381,0.4364770472839137,0.7150910493717765
S194,Lunch lull vol sell,intraday,PYPL,lunch_lull,565.0,80.0,0.1415929203539823,0.6875,2.1677862949550666,1224.799256649613,2.344257125801934,,0.1452536621226671,0.213865556232903,0.020566890212059
